product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0505,Candle Bloom 604,Audio,Candle,268.59,175.8,2016,12,0.376,SKU-CAN00505,Wireless Audio,Arc,White,SUP024,Korea,2016-08-20,GST_STANDARD,Box,True,True,"wireless audio designed for commuting and spoken-content listening, in the arc family and supplied by candle with a 12-month warranty."
PRD0506,Vela Halo 605,Smart Home,Vela,669.77,506.84,2014,12,0.443,SKU-VEL00506,Home Automation,Atlas,Black,SUP025,Malaysia,2014-06-12,GST_STANDARD,Box,False,True,"home automation designed for app-controlled room lighting, in the atlas family and supplied by vela with a 12-month warranty."
PRD0507,Candle Quest 606,Gaming,Candle,2383.22,1312.38,2017,24,1.336,SKU-CAN00507,Gaming Hardware,Bloom,Green,SUP026,China,2017-03-14,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for long desktop gaming sessions, in the bloom family and supplied by candle with a 24-month warranty."
PRD0508,Vela Wave 607,Wearable,Vela,713.33,536.46,2012,12,0.143,SKU-VEL00508,Health Wearable,Core,Blue,SUP027,Vietnam,2012-08-19,GST_STANDARD,Box,False,True,"health wearable designed for daily activity and sleep tracking, in the core family and supplied by vela with a 12-month warranty."
PRD0509,Candle Edge 608,Networking,Candle,849.35,611.7,2012,24,0.737,SKU-CAN00509,Connected Network,Edge,Silver,SUP028,Australia,2012-12-05,GST_STANDARD,Protective case,False,True,"connected network designed for home-office wireless coverage, in the edge family and supplied by candle with a 24-month warranty."
PRD0510,Vela Nova 609,Accessory,Vela,225.6,156.92,2014,12,0.158,SKU-VEL00510,Mobile Accessory,Echo,Gold,SUP029,Australia,2014-10-13,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the echo family and supplied by vela with a 12-month warranty."
PRD0511,Candle Shift 610,Laptop,Candle,1567.37,1170.27,2012,24,1.995,SKU-CAN00511,Ultrabook,Flux,Green,SUP030,Vietnam,2012-12-18,GST_STANDARD,Box,True,True,"ultrabook designed for study, research and note taking, in the flux family and supplied by candle with a 24-month warranty."
PRD0512,Vela Atlas 611,Smartphone,Vela,853.67,507.64,2016,24,0.287,SKU-VEL00512,5G Smartphone,Halo,Silver,SUP031,Korea,2016-05-14,GST_STANDARD,Protective case,True,True,"5g smartphone designed for mobile photography and messaging, in the halo family and supplied by vela with a 24-month warranty."
PRD0513,Candle Flux 612,Tablet,Candle,412.83,265.27,2013,24,0.768,SKU-CAN00513,Productivity Tablet,Lumen,Blue,SUP032,Korea,2013-06-23,GST_STANDARD,Protective case,True,True,"productivity tablet designed for portable media and video calls, in the lumen family and supplied by candle with a 24-month warranty."
PRD0514,Vela Pulse 613,Home Entertainment,Vela,3221.3,1622.85,2014,24,8.774,SKU-VEL00514,Smart Display,Nova,White,SUP033,Vietnam,2014-10-08,GST_STANDARD,Recycled box,False,True,"smart display designed for music and spoken-content playback, in the nova family and supplied by vela with a 24-month warranty."
PRD0515,Candle Vista 614,Audio,Candle,957.39,682.26,2012,12,0.512,SKU-CAN00515,Wireless Audio,Orbit,Green,SUP034,China,2012-03-12,GST_STANDARD,Protective case,True,True,"wireless audio designed for music during focused desk work, in the orbit family and supplied by candle with a 12-month warranty."
PRD0516,Vela Core 615,Smart Home,Vela,478.24,246.51,2017,12,0.342,SKU-VEL00516,Home Automation,Pulse,Silver,SUP035,Korea,2017-12-22,GST_STANDARD,Box,False,True,"home automation designed for scheduled control of a household power outlet, in the pulse family and supplied by vela with a 12-month warranty."
PRD0517,Candle Lumen 616,Gaming,Candle,898.69,490.45,2016,24,1.019,SKU-CAN00517,Gaming Hardware,Quest,Gold,SUP036,Japan,2016-10-14,GST_STANDARD,Protective case,True,True,"gaming hardware designed for casual games in a shared room, in the quest family and supplied by candle with a 24-month warranty."
PRD0518,Vela Ridge 617,Wearable,Vela,69.83,37.1,2013,12,0.12,SKU-VEL00518,Health Wearable,Ridge,Gold,SUP037,Vietnam,2013-04-10,GST_STANDARD,Protective case,True,True,"health wearable designed for walking and commute notifications, in the ridge family and supplied by vela with a 12-month warranty."
PRD0519,Candle Arc 618,Networking,Candle,700.92,522.59,2015,24,0.75,SKU-CAN00519,Connected Network,Shift,Black,SUP001,Korea,2015-02-17,GST_STANDARD,Box,True,True,"connected network designed for connecting several shared household devices, in the shift family and supplied by candle with a 24-month warranty."
PRD0520,Vela Echo 619,Accessory,Vela,404.65,271.68,2017,12,0.23,SKU-VEL00520,Mobile Accessory,Spark,Blue,SUP002,Vietnam,2017-11-04,GST_STANDARD,Box,True,True,"mobile accessory designed for protective storage during travel, in the spark family and supplied by vela with a 12-month warranty."
PRD0521,Candle Orbit 620,Laptop,Candle,2988.2,1623.89,2015,24,1.322,SKU-CAN00521,Ultrabook,Vista,Graphite,SUP003,Vietnam,2015-04-08,GST_STANDARD,Recycled box,True,True,"ultrabook designed for creative projects and media editing, in the vista family and supplied by candle with a 24-month warranty."
PRD0522,Vela Spark 621,Smartphone,Vela,496.11,317.44,2015,24,0.219,SKU-VEL00522,5G Smartphone,Wave,Graphite,SUP004,Malaysia,2015-07-08,GST_STANDARD,Protective case,False,True,"5g smartphone designed for work calls and calendar management, in the wave family and supplied by vela with a 24-month warranty."
PRD0523,Candle Bloom 622,Tablet,Candle,837.7,541.8,2017,24,0.743,SKU-CAN00523,Productivity Tablet,Arc,Gold,SUP005,Malaysia,2017-01-23,GST_STANDARD,Protective case,False,False,"productivity tablet designed for field forms and client presentations, in the arc family and supplied by candle with a 24-month warranty."
PRD0524,Vela Halo 623,Home Entertainment,Vela,405.7,213.47,2012,24,9.543,SKU-VEL00524,Smart Display,Atlas,Graphite,SUP006,Korea,2012-11-12,GST_STANDARD,Box,True,True,"smart display designed for family media streaming, in the atlas family and supplied by vela with a 24-month warranty."
PRD0525,Candle Quest 624,Audio,Candle,360.27,190.92,2013,12,0.509,SKU-CAN00525,Wireless Audio,Bloom,Black,SUP007,Malaysia,2013-09-07,GST_STANDARD,Recycled box,True,True,"wireless audio designed for video calls and online classes, in the bloom family and supplied by candle with a 12-month warranty."
PRD0526,Vela Wave 625,Smart Home,Vela,567.06,395.83,2015,12,0.332,SKU-VEL00526,Home Automation,Core,Silver,SUP008,Australia,2015-05-27,GST_STANDARD,Protective case,True,True,"home automation designed for indoor temperature and humidity monitoring, in the core family and supplied by vela with a 12-month warranty."
PRD0527,Candle Edge 626,Gaming,Candle,934.45,522.8,2014,24,1.264,SKU-CAN00527,Gaming Hardware,Edge,Graphite,SUP009,China,2014-09-13,GST_STANDARD,Protective case,True,True,"gaming hardware designed for competitive play and voice communication, in the edge family and supplied by candle with a 24-month warranty."
PRD0528,Vela Nova 627,Wearable,Vela,1044.78,790.4,2017,12,0.157,SKU-VEL00528,Health Wearable,Echo,Gold,SUP010,China,2017-04-13,GST_STANDARD,Recycled box,True,True,"health wearable designed for exercise session summaries, in the echo family and supplied by vela with a 12-month warranty."
PRD0529,Candle Shift 628,Networking,Candle,923.93,645.81,2014,24,0.809,SKU-CAN00529,Connected Network,Flux,Silver,SUP011,Australia,2014-11-19,GST_STANDARD,Recycled box,True,True,"connected network designed for video meetings and media streaming, in the flux family and supplied by candle with a 24-month warranty."
PRD0530,Vela Atlas 629,Accessory,Vela,338.05,252.94,2012,12,0.229,SKU-VEL00530,Mobile Accessory,Halo,Graphite,SUP012,Korea,2012-02-27,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for charging-cable organisation, in the halo family and supplied by vela with a 12-month warranty."
PRD0531,Candle Flux 630,Laptop,Candle,1957.27,1194.56,2016,24,1.255,SKU-CAN00531,Ultrabook,Lumen,Green,SUP013,Korea,2016-07-08,GST_STANDARD,Protective case,True,True,"ultrabook designed for shared home-office administration, in the lumen family and supplied by candle with a 24-month warranty."
PRD0532,Vela Pulse 631,Smartphone,Vela,837.86,569.49,2012,24,0.238,SKU-VEL00532,5G Smartphone,Nova,Gold,SUP014,Korea,2012-04-11,GST_STANDARD,Box,True,True,"5g smartphone designed for travel planning and media use, in the nova family and supplied by vela with a 24-month warranty."
PRD0533,Candle Vista 632,Tablet,Candle,1416.06,830.05,2012,24,0.682,SKU-CAN00533,Productivity Tablet,Orbit,Gold,SUP015,Korea,2012-02-24,GST_STANDARD,Protective case,True,True,"productivity tablet designed for family learning and shared browsing, in the orbit family and supplied by candle with a 24-month warranty."
PRD0534,Vela Core 633,Home Entertainment,Vela,459.7,322.94,2014,24,8.286,SKU-VEL00534,Smart Display,Pulse,Graphite,SUP016,China,2014-07-25,GST_STANDARD,Box,True,True,"smart display designed for casual living-room gaming, in the pulse family and supplied by vela with a 24-month warranty."
PRD0535,Candle Lumen 634,Audio,Candle,992.5,692.36,2013,12,0.649,SKU-CAN00535,Wireless Audio,Quest,Graphite,SUP017,Malaysia,2013-04-08,GST_STANDARD,Recycled box,True,True,"wireless audio designed for shared-room music playback, in the quest family and supplied by candle with a 12-month warranty."
PRD0536,Vela Ridge 635,Smart Home,Vela,430.74,208.24,2012,12,0.282,SKU-VEL00536,Home Automation,Ridge,Gold,SUP018,Malaysia,2012-03-25,GST_STANDARD,Protective case,True,True,"home automation designed for door and window activity alerts, in the ridge family and supplied by vela with a 12-month warranty."
PRD0537,Candle Arc 636,Gaming,Candle,237.18,153.79,2014,24,0.936,SKU-CAN00537,Gaming Hardware,Shift,Black,SUP019,China,2014-01-10,GST_STANDARD,Box,True,True,"gaming hardware designed for portable gaming and travel, in the shift family and supplied by candle with a 24-month warranty."
PRD0538,Vela Echo 637,Wearable,Vela,734.7,364.69,2014,12,0.156,SKU-VEL00538,Health Wearable,Spark,Graphite,SUP020,Vietnam,2014-01-01,GST_STANDARD,Recycled box,False,True,"health wearable designed for calendar alerts and quick message checks, in the spark family and supplied by vela with a 12-month warranty."
PRD0539,Candle Orbit 638,Networking,Candle,642.49,343.43,2016,24,0.948,SKU-CAN00539,Connected Network,Vista,Green,SUP021,China,2016-02-16,GST_STANDARD,Protective case,False,True,"connected network designed for guest-network and device management, in the vista family and supplied by candle with a 24-month warranty."
PRD0540,Vela Spark 639,Accessory,Vela,343.79,191.86,2012,12,0.176,SKU-VEL00540,Mobile Accessory,Wave,Silver,SUP022,Korea,2012-05-16,GST_STANDARD,Protective case,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the wave family and supplied by vela with a 12-month warranty."
PRD0541,Candle Bloom 640,Laptop,Candle,2828.87,1851.4,2014,24,2.014,SKU-CAN00541,Ultrabook,Arc,Silver,SUP023,Australia,2014-10-22,GST_STANDARD,Recycled box,True,True,"ultrabook designed for travel-based work and presentations, in the arc family and supplied by candle with a 24-month warranty."
PRD0542,Vela Halo 641,Smartphone,Vela,1005.69,578.56,2012,24,0.21,SKU-VEL00542,5G Smartphone,Atlas,Red,SUP024,Korea,2012-07-22,GST_STANDARD,Recycled box,False,True,"5g smartphone designed for family communication and casual apps, in the atlas family and supplied by vela with a 24-month warranty."
PRD0543,Candle Quest 642,Tablet,Candle,1522.55,951.96,2015,24,0.811,SKU-CAN00543,Productivity Tablet,Bloom,Green,SUP025,Japan,2015-06-27,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for drawing and lightweight creative work, in the bloom family and supplied by candle with a 24-month warranty."
PRD0544,Vela Wave 643,Home Entertainment,Vela,3608.38,2453.28,2015,24,8.069,SKU-VEL00544,Smart Display,Core,White,SUP026,Australia,2015-09-17,GST_STANDARD,Recycled box,True,True,"smart display designed for presentations and photo viewing, in the core family and supplied by vela with a 24-month warranty."
PRD0545,Candle Edge 644,Audio,Candle,456.26,275.99,2012,12,0.423,SKU-CAN00545,Wireless Audio,Edge,Red,SUP027,Malaysia,2012-08-11,GST_STANDARD,Box,True,True,"wireless audio designed for long listening sessions at home, in the edge family and supplied by candle with a 12-month warranty."
PRD0546,Vela Nova 645,Smart Home,Vela,180.12,112.94,2017,12,0.285,SKU-VEL00546,Home Automation,Echo,Red,SUP028,Vietnam,2017-02-09,GST_STANDARD,Protective case,True,True,"home automation designed for automated blind and curtain routines, in the echo family and supplied by vela with a 12-month warranty."
PRD0547,Candle Shift 646,Gaming,Candle,2322.41,1338.74,2013,24,1.051,SKU-CAN00547,Gaming Hardware,Flux,Silver,SUP029,Malaysia,2013-10-11,GST_STANDARD,Protective case,True,True,"gaming hardware designed for game streaming and media capture, in the flux family and supplied by candle with a 24-month warranty."
PRD0548,Vela Atlas 647,Wearable,Vela,858.63,571.36,2014,12,0.1,SKU-VEL00548,Health Wearable,Halo,Blue,SUP030,Korea,2014-04-10,GST_STANDARD,Recycled box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the halo family and supplied by vela with a 12-month warranty."
PRD0549,Candle Flux 648,Networking,Candle,1345.32,801.07,2012,24,0.741,SKU-CAN00549,Connected Network,Lumen,Blue,SUP031,Australia,2012-09-06,GST_STANDARD,Protective case,False,True,"connected network designed for extending coverage between rooms, in the lumen family and supplied by candle with a 24-month warranty."
PRD0550,Vela Pulse 649,Accessory,Vela,224.46,148.29,2013,12,0.231,SKU-VEL00550,Mobile Accessory,Nova,White,SUP032,Australia,2013-01-27,GST_STANDARD,Protective case,False,True,"mobile accessory designed for hands-free device support in a shared workspace, in the nova family and supplied by vela with a 12-month warranty."
PRD0551,Candle Vista 650,Laptop,Candle,3156.44,1603.5,2016,24,1.495,SKU-CAN00551,Ultrabook,Orbit,Graphite,SUP033,Malaysia,2016-06-24,GST_STANDARD,Recycled box,True,True,"ultrabook designed for portable document work and video meetings, in the orbit family and supplied by candle with a 24-month warranty."
PRD0552,Vela Core 651,Smartphone,Vela,359.04,214.43,2016,24,0.205,SKU-VEL00552,5G Smartphone,Pulse,Green,SUP034,Vietnam,2016-03-07,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for daily communication and navigation, in the pulse family and supplied by vela with a 24-month warranty."
PRD0553,Candle Lumen 652,Tablet,Candle,1559.12,823.2,2013,24,0.712,SKU-CAN00553,Productivity Tablet,Quest,Blue,SUP035,Australia,2013-02-18,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the quest family and supplied by candle with a 24-month warranty."
PRD0554,Vela Ridge 653,Home Entertainment,Vela,2579.35,1384.99,2013,24,9.625,SKU-VEL00554,Smart Display,Ridge,White,SUP036,Malaysia,2013-02-27,GST_STANDARD,Recycled box,True,True,"smart display designed for shared film and television viewing, in the ridge family and supplied by vela with a 24-month warranty."
PRD0555,Candle Arc 654,Audio,Candle,380.47,283.37,2016,12,0.503,SKU-CAN00555,Wireless Audio,Shift,Blue,SUP037,Vietnam,2016-07-12,GST_STANDARD,Protective case,True,True,"wireless audio designed for commuting and spoken-content listening, in the shift family and supplied by candle with a 12-month warranty."
PRD0556,Vela Echo 655,Smart Home,Vela,279.39,171.77,2014,12,0.365,SKU-VEL00556,Home Automation,Spark,Green,SUP001,China,2014-09-12,GST_STANDARD,Protective case,True,True,"home automation designed for app-controlled room lighting, in the spark family and supplied by vela with a 12-month warranty."
PRD0557,Candle Orbit 656,Gaming,Candle,669.73,493.99,2015,24,1.138,SKU-CAN00557,Gaming Hardware,Vista,Green,SUP002,Japan,2015-11-02,GST_STANDARD,Protective case,False,True,"gaming hardware designed for long desktop gaming sessions, in the vista family and supplied by candle with a 24-month warranty."
PRD0558,Vela Spark 657,Wearable,Vela,399.27,194.81,2015,12,0.162,SKU-VEL00558,Health Wearable,Wave,Black,SUP003,Australia,2015-11-18,GST_STANDARD,Box,True,True,"health wearable designed for daily activity and sleep tracking, in the wave family and supplied by vela with a 12-month warranty."
PRD0559,Candle Bloom 658,Networking,Candle,1310.74,775.39,2015,24,0.957,SKU-CAN00559,Connected Network,Arc,Black,SUP004,China,2015-01-18,GST_STANDARD,Protective case,True,True,"connected network designed for home-office wireless coverage, in the arc family and supplied by candle with a 24-month warranty."
PRD0560,Vela Halo 659,Accessory,Vela,114.38,71.43,2016,12,0.207,SKU-VEL00560,Mobile Accessory,Atlas,Green,SUP005,China,2016-06-23,GST_STANDARD,Box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the atlas family and supplied by vela with a 12-month warranty."
PRD0561,Candle Quest 660,Laptop,Candle,1093.04,535.31,2014,24,2.046,SKU-CAN00561,Ultrabook,Bloom,Green,SUP006,Australia,2014-10-04,GST_STANDARD,Recycled box,False,True,"ultrabook designed for study, research and note taking, in the bloom family and supplied by candle with a 24-month warranty."
PRD0562,Vela Wave 661,Smartphone,Vela,1169.37,580.45,2013,24,0.276,SKU-VEL00562,5G Smartphone,Core,Green,SUP007,Japan,2013-09-02,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for mobile photography and messaging, in the core family and supplied by vela with a 24-month warranty."
PRD0563,Candle Edge 662,Tablet,Candle,957.85,562.81,2017,24,0.523,SKU-CAN00563,Productivity Tablet,Edge,Silver,SUP008,Japan,2017-11-06,GST_STANDARD,Box,True,True,"productivity tablet designed for portable media and video calls, in the edge family and supplied by candle with a 24-month warranty."
PRD0564,Vela Nova 663,Home Entertainment,Vela,3993.14,2353.03,2014,24,9.013,SKU-VEL00564,Smart Display,Echo,Green,SUP009,Vietnam,2014-08-06,GST_STANDARD,Protective case,True,True,"smart display designed for music and spoken-content playback, in the echo family and supplied by vela with a 24-month warranty."
PRD0565,Candle Shift 664,Audio,Candle,124.28,69.61,2015,12,0.431,SKU-CAN00565,Wireless Audio,Flux,Gold,SUP010,Australia,2015-12-22,GST_STANDARD,Protective case,True,True,"wireless audio designed for music during focused desk work, in the flux family and supplied by candle with a 12-month warranty."
PRD0566,Vela Atlas 665,Smart Home,Vela,242.05,152.41,2013,12,0.266,SKU-VEL00566,Home Automation,Halo,Blue,SUP011,Japan,2013-08-05,GST_STANDARD,Protective case,True,True,"home automation designed for scheduled control of a household power outlet, in the halo family and supplied by vela with a 12-month warranty."
PRD0567,Candle Flux 666,Gaming,Candle,69.51,36.97,2017,24,1.22,SKU-CAN00567,Gaming Hardware,Lumen,White,SUP012,Malaysia,2017-08-19,GST_STANDARD,Protective case,True,True,"gaming hardware designed for casual games in a shared room, in the lumen family and supplied by candle with a 24-month warranty."
PRD0568,Vela Pulse 667,Wearable,Vela,977.48,585.79,2015,12,0.135,SKU-VEL00568,Health Wearable,Nova,Graphite,SUP013,China,2015-02-21,GST_STANDARD,Box,True,True,"health wearable designed for walking and commute notifications, in the nova family and supplied by vela with a 12-month warranty."
PRD0569,Candle Vista 668,Networking,Candle,928.26,581.53,2017,24,0.612,SKU-CAN00569,Connected Network,Orbit,Black,SUP014,Vietnam,2017-05-21,GST_STANDARD,Box,False,True,"connected network designed for connecting several shared household devices, in the orbit family and supplied by candle with a 24-month warranty."
PRD0570,Vela Core 669,Accessory,Vela,337.54,165.14,2017,12,0.144,SKU-VEL00570,Mobile Accessory,Pulse,Green,SUP015,Japan,2017-12-26,GST_STANDARD,Recycled box,False,False,"mobile accessory designed for protective storage during travel, in the pulse family and supplied by vela with a 12-month warranty."
PRD0571,Candle Lumen 670,Laptop,Candle,2591.37,1329.3,2014,24,2.002,SKU-CAN00571,Ultrabook,Quest,Silver,SUP016,Vietnam,2014-01-05,GST_STANDARD,Recycled box,True,True,"ultrabook designed for creative projects and media editing, in the quest family and supplied by candle with a 24-month warranty."
PRD0572,Vela Ridge 671,Smartphone,Vela,1663.78,1146.81,2017,24,0.217,SKU-VEL00572,5G Smartphone,Ridge,Black,SUP017,Vietnam,2017-08-19,GST_STANDARD,Protective case,True,True,"5g smartphone designed for work calls and calendar management, in the ridge family and supplied by vela with a 24-month warranty."
PRD0573,Candle Arc 672,Tablet,Candle,850.28,517.65,2012,24,0.564,SKU-CAN00573,Productivity Tablet,Shift,Blue,SUP018,Malaysia,2012-09-27,GST_STANDARD,Protective case,True,True,"productivity tablet designed for field forms and client presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0574,Vela Echo 673,Home Entertainment,Vela,1591.27,959.02,2015,24,9.049,SKU-VEL00574,Smart Display,Spark,White,SUP019,Korea,2015-12-24,GST_STANDARD,Protective case,True,True,"smart display designed for family media streaming, in the spark family and supplied by vela with a 24-month warranty."
PRD0575,Candle Orbit 674,Audio,Candle,711.89,348.8,2017,12,0.361,SKU-CAN00575,Wireless Audio,Vista,Red,SUP020,Malaysia,2017-03-26,GST_STANDARD,Recycled box,True,True,"wireless audio designed for video calls and online classes, in the vista family and supplied by candle with a 12-month warranty."
PRD0576,Vela Spark 675,Smart Home,Vela,31.35,19.84,2012,12,0.38,SKU-VEL00576,Home Automation,Wave,Gold,SUP021,Australia,2012-06-05,GST_STANDARD,Protective case,True,True,"home automation designed for indoor temperature and humidity monitoring, in the wave family and supplied by vela with a 12-month warranty."
PRD0577,Candle Bloom 676,Gaming,Candle,1838.58,908.07,2012,24,1.323,SKU-CAN00577,Gaming Hardware,Arc,Red,SUP022,Vietnam,2012-06-26,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for competitive play and voice communication, in the arc family and supplied by candle with a 24-month warranty."
PRD0578,Vela Halo 677,Wearable,Vela,307.89,192.63,2013,12,0.139,SKU-VEL00578,Health Wearable,Atlas,Silver,SUP023,Vietnam,2013-07-26,GST_STANDARD,Recycled box,False,True,"health wearable designed for exercise session summaries, in the atlas family and supplied by vela with a 12-month warranty."
PRD0579,Candle Quest 678,Networking,Candle,842.98,418.4,2017,24,0.692,SKU-CAN00579,Connected Network,Bloom,White,SUP024,China,2017-04-18,GST_STANDARD,Recycled box,True,True,"connected network designed for video meetings and media streaming, in the bloom family and supplied by candle with a 24-month warranty."
PRD0580,Vela Wave 679,Accessory,Vela,50.37,28.1,2012,12,0.203,SKU-VEL00580,Mobile Accessory,Core,Blue,SUP025,Korea,2012-03-17,GST_STANDARD,Box,True,True,"mobile accessory designed for charging-cable organisation, in the core family and supplied by vela with a 12-month warranty."
PRD0581,Candle Edge 680,Laptop,Candle,1656.04,1069.56,2016,24,2.04,SKU-CAN00581,Ultrabook,Edge,Gold,SUP026,Vietnam,2016-08-08,GST_STANDARD,Recycled box,True,True,"ultrabook designed for shared home-office administration, in the edge family and supplied by candle with a 24-month warranty."
PRD0582,Vela Nova 681,Smartphone,Vela,1229.26,669.32,2013,24,0.227,SKU-VEL00582,5G Smartphone,Echo,Graphite,SUP027,Korea,2013-02-20,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for travel planning and media use, in the echo family and supplied by vela with a 24-month warranty."
PRD0583,Candle Shift 682,Tablet,Candle,268.64,152.38,2016,24,0.499,SKU-CAN00583,Productivity Tablet,Flux,Green,SUP028,Australia,2016-11-19,GST_STANDARD,Protective case,True,True,"productivity tablet designed for family learning and shared browsing, in the flux family and supplied by candle with a 24-month warranty."
PRD0584,Vela Atlas 683,Home Entertainment,Vela,2405.29,1543.44,2017,24,6.408,SKU-VEL00584,Smart Display,Halo,Silver,SUP029,Vietnam,2017-02-13,GST_STANDARD,Protective case,False,True,"smart display designed for casual living-room gaming, in the halo family and supplied by vela with a 24-month warranty."
PRD0585,Candle Flux 684,Audio,Candle,883.47,612.72,2013,12,0.5,SKU-CAN00585,Wireless Audio,Lumen,Silver,SUP030,China,2013-07-08,GST_STANDARD,Box,True,True,"wireless audio designed for shared-room music playback, in the lumen family and supplied by candle with a 12-month warranty."
PRD0586,Vela Pulse 685,Smart Home,Vela,421.13,243.46,2014,12,0.399,SKU-VEL00586,Home Automation,Nova,White,SUP031,Vietnam,2014-03-06,GST_STANDARD,Recycled box,True,True,"home automation designed for door and window activity alerts, in the nova family and supplied by vela with a 12-month warranty."
PRD0587,Candle Vista 686,Gaming,Candle,1075.68,680.59,2016,24,1.208,SKU-CAN00587,Gaming Hardware,Orbit,Graphite,SUP032,Australia,2016-03-22,GST_STANDARD,Box,True,True,"gaming hardware designed for portable gaming and travel, in the orbit family and supplied by candle with a 24-month warranty."
PRD0588,Vela Core 687,Wearable,Vela,914.0,468.76,2013,12,0.09,SKU-VEL00588,Health Wearable,Pulse,Silver,SUP033,Japan,2013-06-17,GST_STANDARD,Protective case,True,True,"health wearable designed for calendar alerts and quick message checks, in the pulse family and supplied by vela with a 12-month warranty."
PRD0589,Candle Lumen 688,Networking,Candle,222.62,162.82,2012,24,0.934,SKU-CAN00589,Connected Network,Quest,Graphite,SUP034,China,2012-02-15,GST_STANDARD,Protective case,False,True,"connected network designed for guest-network and device management, in the quest family and supplied by candle with a 24-month warranty."
PRD0590,Vela Ridge 689,Accessory,Vela,197.67,127.59,2013,12,0.204,SKU-VEL00590,Mobile Accessory,Ridge,Green,SUP035,Vietnam,2013-02-22,GST_STANDARD,Box,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the ridge family and supplied by vela with a 12-month warranty."
PRD0591,Candle Arc 690,Laptop,Candle,2913.54,1404.29,2014,24,1.611,SKU-CAN00591,Ultrabook,Shift,Black,SUP036,Australia,2014-08-02,GST_STANDARD,Box,True,True,"ultrabook designed for travel-based work and presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0592,Vela Echo 691,Smartphone,Vela,1152.46,820.51,2014,24,0.242,SKU-VEL00592,5G Smartphone,Spark,Graphite,SUP037,Australia,2014-06-14,GST_STANDARD,Protective case,True,True,"5g smartphone designed for family communication and casual apps, in the spark family and supplied by vela with a 24-month warranty."
PRD0593,Candle Orbit 692,Tablet,Candle,826.29,573.56,2015,24,0.483,SKU-CAN00593,Productivity Tablet,Vista,Gold,SUP001,Korea,2015-04-18,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for drawing and lightweight creative work, in the vista family and supplied by candle with a 24-month warranty."
PRD0594,Vela Spark 693,Home Entertainment,Vela,2621.32,1439.06,2015,24,7.147,SKU-VEL00594,Smart Display,Wave,Green,SUP002,Vietnam,2015-05-17,GST_STANDARD,Recycled box,True,True,"smart display designed for presentations and photo viewing, in the wave family and supplied by vela with a 24-month warranty."
PRD0595,Candle Bloom 694,Audio,Candle,126.92,73.59,2013,12,0.386,SKU-CAN00595,Wireless Audio,Arc,Green,SUP003,Japan,2013-01-23,GST_STANDARD,Box,True,True,"wireless audio designed for long listening sessions at home, in the arc family and supplied by candle with a 12-month warranty."
PRD0596,Vela Halo 695,Smart Home,Vela,792.27,386.94,2014,12,0.268,SKU-VEL00596,Home Automation,Atlas,Blue,SUP004,Korea,2014-01-14,GST_STANDARD,Recycled box,True,False,"home automation designed for automated blind and curtain routines, in the atlas family and supplied by vela with a 12-month warranty."
PRD0597,Candle Quest 696,Gaming,Candle,1808.07,1084.14,2016,24,1.637,SKU-CAN00597,Gaming Hardware,Bloom,White,SUP005,Japan,2016-06-08,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for game streaming and media capture, in the bloom family and supplied by candle with a 24-month warranty."
PRD0598,Vela Wave 697,Wearable,Vela,73.8,40.67,2013,12,0.151,SKU-VEL00598,Health Wearable,Core,Green,SUP006,Korea,2013-02-22,GST_STANDARD,Protective case,False,False,"health wearable designed for habit reminders and everyday timekeeping, in the core family and supplied by vela with a 12-month warranty."
PRD0599,Candle Edge 698,Networking,Candle,1008.74,627.85,2014,24,0.929,SKU-CAN00599,Connected Network,Edge,Graphite,SUP007,Malaysia,2014-05-23,GST_STANDARD,Recycled box,True,True,"connected network designed for extending coverage between rooms, in the edge family and supplied by candle with a 24-month warranty."
PRD0600,Vela Nova 699,Accessory,Vela,200.67,124.62,2013,12,0.164,SKU-VEL00600,Mobile Accessory,Echo,Green,SUP008,Australia,2013-04-21,GST_STANDARD,Recycled box,False,False,"mobile accessory designed for hands-free device support in a shared workspace, in the echo family and supplied by vela with a 12-month warranty."
